id	H vs not-H
CE_M_13_2061	0
CE_M_13_2075	0
CE3_R_14_4060	0
13_072868_0014	0
13_002597_0007	0
CI_6561	0
CI_6562	0
CI_6563	0
CI_6138	0
CI_6139	0
AMR588_04_00883	0
AMR588_04_00884	0
AMR588_04_00885	0
AMR588_04_00886	0
AMR588_04_00931	0
AMR588_04_00932	0
AMR588_04_00933	0
AMR588_04_00934	0
AMR588_04_00749	0
AMR588_04_00750	0
AMR588_04_00751	0
AMR588_04_00752	0
AMR588_04_00901	0
AMR588_04_00902	0
AMR588_04_00903	0
AMR588_04_00904	0
AMR599_04_00061	0
AMR599_04_00062	0
AMR599_04_00064	0
AMR599_04_00069	0
AMR599_04_00070	0
AMR599_04_00071	0
AMR599_04_00072	0
AMR599_04_00077	0
AMR599_04_00078	0
AMR599_04_00079	0
AMR599_04_00080	0
AMR599_04_00081	0
AMR599_04_00082	0
AMR599_04_00083	0
AMR599_04_00084	0
AMR599_04_00085	0
AMR599_04_00086	0
AMR599_04_00087	0
AMR599_04_00088	0
AMR599_04_00089	0
AMR599_04_00090	0
AMR599_04_00091	0
AMR599_04_00092	0
AMR599_04_00093	0
AMR599_04_00094	0
AMR599_04_00095	0
AMR599_04_00096	0
AMR599_04_00097	0
AMR599_04_00098	0
AMR599_04_00099	0
AMR599_04_00100	0
AMR599_04_00101	0
AMR599_04_00102	0
AMR599_04_00103	0
AMR599_04_00104	0
AMR599_04_00107	0
AMR599_04_00108	0
AMR599_04_00009	0
AMR599_04_00010	0
AMR599_04_00011	0
AMR599_04_00012	0
AMR599_04_00013	0
AMR599_04_00014	0
AMR599_04_00015	0
AMR599_04_00016	0
AMR599_04_00017	0
AMR599_04_00018	0
AMR599_04_00019	0
AMR599_04_00020	0
AMR599_04_00021	0
AMR599_04_00022	0
AMR599_04_00023	0
AMR599_04_00024	0
AMR599_04_00025	0
AMR599_04_00026	0
AMR599_04_00027	0
AMR599_04_00028	0
AMR599_04_00029	0
AMR599_04_00030	0
AMR599_04_00031	0
AMR599_04_00032	0
AMR599_04_00109	0
AMR599_04_00110	0
AMR599_04_00111	0
AMR599_04_00112	0
AMR599_04_00033	0
AMR599_04_00034	0
AMR599_04_00035	0
AMR599_04_00036	0
AMR599_04_00037	0
AMR599_04_00038	0
AMR599_04_00040	0
AMR599_04_00041	0
AMR599_04_00042	0
AMR599_04_00043	0
AMR599_04_00044	0
AMR599_04_00049	0
AMR599_04_00050	0
AMR599_04_00051	0
AMR599_04_00052	0
AMR599_04_00053	0
AMR599_04_00054	0
AMR599_04_00055	0
AMR599_04_00056	0
AMR599_04_00117	0
AMR599_04_00118	0
AMR599_04_00119	0
AMR599_04_00120	0
AMR599_04_00181	0
AMR599_04_00182	0
AMR599_04_00183	0
AMR599_04_00184	0
AMR599_04_00185	0
AMR599_04_00186	0
AMR599_04_00187	0
AMR599_04_00188	0
AMR599_04_00125	0
AMR599_04_00126	0
AMR599_04_00127	0
AMR599_04_00128	0
AMR599_04_00133	0
AMR599_04_00134	0
AMR599_04_00135	0
AMR599_04_00136	0
AMR599_04_00189	0
AMR599_04_00190	0
AMR599_04_00191	0
AMR599_04_00192	0
AMR599_04_00193	0
AMR599_04_00194	0
AMR599_04_00121	0
AMR599_04_00122	0
AMR599_04_00123	0
AMR599_04_00124	0
AMR599_04_00201	0
AMR599_04_00202	0
AMR599_04_00203	0
AMR599_04_00204	0
AMR599_04_00206	0
AMR599_04_00207	0
AMR599_04_00209	0
AMR599_04_00210	0
AMR599_04_00211	0
AMR588_04_00722	0
AMR588_04_00723	0
AMR588_04_00725	0
AMR588_04_00778	0
AMR588_04_00779	0
AMR588_04_00780	0
AMR588_04_00782	0
AMR588_04_00783	0
AMR588_04_00784	0
AMR588_04_00785	0
AMR588_04_01066	0
AMR588_04_01086	0
AMR588_04_01087	0
AMR588_04_01088	0
AMR588_04_01089	0
AMR588_04_01745	0
AMR588_04_01746	0
AMR588_04_01747	0
AMR588_04_01748	0
AMR599_04_00141	0
AMR599_04_00142	0
AMR599_04_00143	0
AMR599_04_00144	0
AMR599_04_00157	0
AMR599_04_00158	0
AMR599_04_00159	0
AMR599_04_00160	0
AMR599_04_00165	0
AMR599_04_00166	0
AMR599_04_00167	0
AMR599_04_00168	0
AMR599_04_00169	0
AMR599_04_00170	0
AMR599_04_00171	0
AMR599_04_00172	0
AMR599_04_00173	0
AMR599_04_00174	0
AMR599_04_00175	0
AMR599_04_00176	0
AMR599_04_00177	0
AMR599_04_00178	0
AMR599_04_00179	0
AMR599_04_00180	0
AMR599_04_00221	0
AMR599_04_00222	0
AMR599_04_00223	0
AMR599_04_00224	0
AMR599_04_00225	0
AMR599_04_00226	0
AMR599_04_00227	0
AMR599_04_00228	0
AMR599_04_00229	0
AMR599_04_00230	0
AMR599_04_00231	0
AMR599_04_00233	0
AMR599_04_00234	0
AMR599_04_00235	0
AMR599_04_00236	0
CE_R_16_0004	0
CE_R_16_0006	0
CE2_R_16_2004	0
CE2_R_16_3006	0
CE_R_16_0008	0
CE_R_16_0012	0
CE3_R_16_4002	0
CE2_R_16_1006	0
CE_R_16_0014	0
CE_R_16_0016	0
CE_R_16_0020	0
CE_R_16_0024	0
CE2_R_16_3012	0
CE3_R_16_4014	0
CE3_R_16_4016	0
CE3_R_16_4018	0
CE2_R_16_2012	0
CE3_R_16_5012	0
CE_R_16_0036	0
CE3_R_16_4024	0
CE_R_16_0042	0
CE3_R_16_4026	0
CE2_R_16_3023	0
CE2_R_16_3024	0
CE3_R_16_4036	0
CE_R_16_0060	0
CE2_R_16_2014	0
CE2_R_16_2018	0
CE2_R_16_3034	0
CE2_R_16_3042	0
CE3_R_16_4054	0
CE_R_16_0068	0
CE_R_16_0078	0
CE3_R_16_4056	0
CE3_R_16_4060	0
CE2_R_16_1014	0
CE2_R_16_1016	0
CE3_R_16_4064	0
CE2_R_16_3052	0
CE2_R_16_3053	0
CE2_R_16_3054	0
CE_R_16_0090	0
CE2_R_16_2028	0
CE2_R_16_2030	0
CE_R_16_0094	0
CE3_R_16_5030	0
CE2_R_16_3060	0
CE2_R_16_1020	0
CE3_R_16_4080	0
CE2_R_16_3065	0
CE3_R_16_4086	0
CE_R_16_0112	0
CE2_R_16_3071	0
CE2_R_16_3072	0
CE2_R2_16_3072	0
CE2_R_16_2036	0
CE_R_16_0126	0
CE3_R_16_4098	0
CE3_R_16_4100	0
CE2_R_16_1026	0
CE2_R_16_1030	0
CE3_R_16_4104	0
CE3_R_16_4106	0
CE2_R_16_2038	0
CE2_R_16_2040	0
CE2_R_16_2042	0
CE_R_16_0140	0
CE_R_16_0142	0
CE_R_16_0144	0
CEZ_M_15_2071	0
CEZ_M_15_2072	0
CEZ_MS_15_2036	0
CEZ_M_15_2075	0
CEZ_M_15_2076	0
CEZ_M_15_2051	0
CEZ_M_15_2052	0
CEZ_MS_15_2026	0
CEZ_M_15_2067	0
CEZ_M_15_2068	0
CEZ_MS_15_2034	0
CEZ_M_15_2043	0
CEZ_M_15_2044	0
CEZ_M_15_2041	0
CEZ_M_15_2042	0
CEZ_MS_15_2021	0
CEZ_M_15_2069	0
CEZ_M_15_2070	0
CEZ_M_15_2065	0
CEZ_M_15_2066	0
CEZ_MS_15_2033	0
CEZ_M_15_2078	0
CEZ_MS_15_2039	0
CEZ_M_15_2055	0
CEZ_M_15_2056	0
CEZ_MS_15_2028	0
CEZ_M_15_2079	0
CEZ_M_15_2080	0
CEZ_MS_15_2023	0
CEZ_M_15_2047	0
CEZ_M_15_2048	0
CEZ_MS_15_2024	0
CEZ_MS_15_2032	0
CEZ_MS_15_2027	0
CEZ_M_15_2049	0
CEZ_M_15_2050	0
CEZ_MS_15_2025	0
CEZ_M_15_2058	0
CEZ_M_15_2061	0
CEZ_M_15_2062	0
AMR617_0007	0
AMR617_0010	0
AMR617_0015	0
AMR617_0016	0
AMR617_0017	0
AMR617_0022	0
AMR617_0026	0
AMR617_0028	0
AMR617_0029	0
AMR617_0031	0
AMR617_0035	0
AMR617_0039	0
AMR617_0041	0
AMR617_0044	0
AMR617_0045	0
AMR617_0050	0
AMR617_0052	0
AMR617_0053	0
AMR617_0054	0
AMR617_0055	0
AMR617_0056	0
AMR617_0057	0
AMR617_0058	0
AMR617_0059	0
AMR617_0060	0
AMR617_0062	0
AMR617_0064	0
AMR617_0065	0
AMR617_0069	0
AMR617_0070	0
AMR617_0073	0
AMR617_0074	0
AMR617_0075	0
AMR617_0077	0
AMR617_0078	0
AMR617_0079	0
AMR617_0084	0
AMR617_0085	0
AMR617_0088	0
AMR617_0091	0
AMR617_0093	0
AMR617_0094	0
AMR617_0095	0
AMR617_0096	0
AMR617_0098	0
AMR617_0099	0
AMR617_0102	0
AMR617_0105	0
AMR617_0107	0
AMR617_0108	0
AMR618_0133	0
AMR618_0135	0
AMR618_0136	0
AMR618_0137	0
AMR618_0138	0
AMR618_0163	0
AMR618_0164	0
AMR618_0165	0
AMR618_0166	0
AMR618_0167	0
AMR618_0118	0
AMR618_0122	0
AMR618_0123	0
AMR618_0125	0
AMR618_0126	0
CE2_R_16_3082	0
CE3_R_16_4112	0
CE3_R_16_4114	0
CE2_R_16_1034	0
CE2_R_16_1036	0
CE_R_16_0154	0
CE_R_16_0156	0
CE3_R_16_4116	0
CE3_R_16_4118	0
CE_R_16_0160	0
CE_R_16_0162	0
CE2_R_16_3088	0
CE2_R_16_3090	0
CE3_R_16_4122	0
CE_R_16_0152	0
CE3_R_16_4126	0
CE_R_16_0166	0
CE_R_16_0168	0
CE3_R_16_4128	0
CE3_R_16_4132	0
CE3_R2_16_4132	0
CE_R_16_0172	0
CE_R_16_0174	0
CE3_R_16_4136	0
CE_R_16_0180	0
CE2_R_16_1038	0
CE2_R_16_1040	0
CE3_R_16_5048	0
CE2_R_16_1042	0
CE2_R_16_3100	0
CE2_R_16_3101	0
CE2_R_16_3106	0
CE2_R_16_3107	0
CE3_R_16_4146	0
CE2_R_16_1044	0
CE2_R_16_1046	0
CE2_R_16_1048	0
CE_R_16_0190	0
CE_R_16_0192	0
CE_R_16_0196	0
CE_R_16_0198	0
CE2_R_16_3110	0
CE_R_16_0200	0
CE_R_16_0202	0
CE2_R_16_2050	0
CE2_R_16_2052	0
CE3_R_16_5049	0
CE3_R_16_5050	0
CE_R_16_0208	0
CE3_R_16_4164	0
CE3_R_16_4168	0
CE2_R_16_3119	0
CE2_R_16_3120	0
CE_R_16_0212	0
CE_R_16_0214	0
CE_R_16_0216	0
CE3_R_16_4176	0
CE3_R_16_4179	0
CE_R_16_0222	0
CE2_R_16_1058	0
CE3_R_16_4181	0
CE3_R_16_4183	0
CE3_R_16_4185	0
CE2_R_16_2060	0
CE_R_16_0230	0
CE_R_16_0232	0
CE3_R_16_5059	0
CE3_R_16_5060	0
CE3_R_16_5061	0
CE3_R_16_4162	0
CE_R_16_0236	0
CE2_R_16_3124	0
CE2_R_16_3125	0
CE2_R_16_3126	0
CE3_R_16_4188	0
CE3_R_16_4190	0
CE2_R_16_1060	0
CE2_R_16_1064	0
CE2_R_16_1066	0
CE_R_16_0244	0
CE_R_16_0246	0
CE_R_16_0248	0
CE3_R_16_4194	0
CE3_R_16_4196	0
CE2_R_16_3131	0
CE_R_16_0252	0
CE3_R_16_4200	0
CE3_R_16_4204	0
CE_R_16_0262	0
CE3_R_15_4144	0
CE3_R_15_5046	0
CE3_R_15_4168	0
CE2_R_15_2060	0
CE2_R_15_1058	0
CE3_R_15_4184	0
CE3_R_15_4194	0
CE3_R_15_4196	0
CE3_R_15_4198	0
CE3_R_15_5058	0
CE3_R_15_4202	0
13_012696_0025	0
13_012696_0029	0
13_012699_0011	0
13_013137_0015	0
13_013150_0020	0
13_013150_0021	0
13_013150_0022	0
13_013150_0023	0
13_013165_0017	0
13_013504_0008	0
13_013887_0021	0
13_014309_0012	0
13_013953_0045	0
13_013953_0048	0
13_016105_0020	0
13_016545_0026	0
13_063992_0038	0
13_064028_0018	0
13_016105_0021	0
13_065992_0016	0
13_066058_0013	0
13_066078_0013	0
13_065463_0016	0
13_020661_0013	0
13_027115_0008	0
13_027106_0026	0
CE_R_15_0204	0
13_013502_0010	0
CE_R_15_0160	0
CE_R_15_0246	0
CE2_R_15_1068	0
13_019738_0014	0
CE_R_17_0014	0
13_012696_0028	0
CE2_R_15_3096	0
13_065463_0018	0
13_065549_0017	0
CE3_R_17_4046	0
13_066058_0016	0
13_013502_0008	0
CE_R_15_0222	0
13_048409_0007	0
CE_R_15_0244	0
CE2_R_17_3012	0
CE3_R_15_4148	0
CE2_R_15_3102	0
13_012696_0031	0
13_012696_0032	0
13_013502_0009	0
13_013953_0044	0
CE3_R_15_5048	0
CE2_R_17_3010	0
CE2_R_17_2024	0
CE_R_15_0176	0
13_046177_0034	0
CE3_R_15_4180	0
13_013887_0022	0
13_019045_0013	0
13_049640_0009	0
13_048018_0015	0
13_012696_0033	0
13_013953_0050	0
CE2_R_17_2018	0
CE2_R_15_3092	0
13_064028_0024	0
CE2_R_15_2042	0
CE2_R_15_3098	0
CE3_R_15_4190	0
13_012566_0007	0
13_012696_0030	0
13_013165_0019	0
13_013796_0021	0
13_064475_0012	0
13_066058_0014	0
13_046936_0014	0
13_048382_0026	0
13_048382_0028	0
13_080528_0008	0
CE_R_15_0230	0
CE_R_15_0238	0
13_047399_0009	0
CE2_R_15_3112	0
13_064884_0027	0
13_064828_0028	0
13_064898_0020	0
13_045685_0024	0
CE_R_17_0006	0
13_047516_0015	0
CE2_R_15_3088	0
CE2_R_17_1016	0
13_013137_0016	0
13_013137_0017	0
13_014309_0013	0
13_013953_0041	0
13_063992_0035	0
13_064015_0005	0
13_044791_0002	0
CE2_R_17_3006	0
13_048382_0022	0
13_048382_0027	0
13_033415_0020	0
13_050057_0009	0
13_050086_0016	0
13_050119_0008	0
13_065463_0017	0
13_012977_0019	0
13_013953_0046	0
13_027106_0021	0
13_028464_0005	0
13_048382_0023	0
CE3_R_17_5011	0
CE2_R_17_3016	0
CE_R_15_0198	0
13_018052_0011	0
CE2_R_15_1070	0
CE3_R_17_4014	0
CE2_R_17_1014	0
CE3_R_17_4044	0
CE3_R_17_4048	0
13_013796_0019	0
13_023030_0028	0
CE3_R_17_4012	0
13_031887_0016	0
CE2_R_15_3104	0
13_064475_0014	0
13_064828_0023	0
13_080608_0006	0
13_066108_0002	0
13_012977_0018	0
13_013953_0047	0
CE_R_15_0216	0
CE_R_17_0068	0
CE_R_15_0168	0
13_012276_0023	0
13_012699_0012	0
13_061185_0015	0
13_041194_0014	0
13_020106_0016	0
13_028090_0002	0
13_066070_0017	0
13_029917_0011	0
13_064475_0011	0
13_064475_0013	0
13_034135_0018	0
CE2_R_17_1002	0
13_013953_0038	0
13_064475_0015	0
13_046168_0022	0
13_059597_0021	0
13_064028_0021	0
CE_R_17_0078	0
13_064028_0019	0
13_062347_0016	0
13_023650_0038	0
13_045259_0024	0
13_016430_0015	0
CE2_R_15_2062	0
CE2_R_15_1066	0
13_013953_0043	0
13_063992_0037	0
13_030314_0010	0
13_032962_0016	0
13_030260_0017	0
13_030281_0009	0
CE2_R_17_2012	0
CE2_R_17_3024	0
CE3_R_17_4032	0
13_012696_0026	0
13_064467_0024	0
13_066528_0022	0
13_047528_0017	0
13_067637_0008	0
13_016545_0025	0
13_064828_0024	0
13_064828_0026	0
CE_R_15_0184	0
CE2_R_15_2048_v2	0
13_031885_0023	0
13_023650_0032	0
13_066058_0017	0
13_044771_0016	0
13_012276_0020	0
CE_R_15_0208	0
13_047392_0007	0
CE2_R_17_1024	0
13_012276_0019	0
13_012276_0022	0
13_012276_0025	0
13_030260_0015	0
13_027517_0012	0
13_040663_0015	0
13_034135_0017	0
13_016564_0018	0
13_015454_0013	0
13_015454_0014	0
13_015472_0017	0
13_021649_0022	0
13_022132_0024	0
13_032282_0012	0
CE_R_15_0158	0
CE_R_15_0172	0
CE_R_15_0174	0
CE2_R_15_3100	0
13_013165_0018	0
13_014294_0012	0
13_014294_0013	0
13_013953_0042	0
13_064867_0014	0
13_065477_0020	0
13_029906_0012	0
13_029906_0013	0
13_028421_0006	0
13_028041_0019	0
13_028416_0014	0
CE2_R_17_2020	0
13_016105_0019	0
13_064439_0034	0
CE3_R_15_5038	0
13_031900_0013	0
13_032962_0015	0
13_033415_0019	0
13_033766_0019	0
13_021073_0007	0
13_021073_0007_2	0
CE3_R_17_4006	0
CE3_R_17_4010	0
CE2_R_15_2038	0
CE3_R_15_4138	0
CE3_R_15_4166	0
13_013796_0020	0
13_013887_0020	0
13_064028_0020	0
13_062342_0014	0
13_064828_0025	0
13_065477_0018	0
13_065801_0002	0
CE3_R_17_4016	0
CE2_R_15_3090	0
CE_R_15_0170	0
CE3_R_15_4174	0
CE2_R_15_3120	0
13_013953_0049	0
13_043994_0023	0
13_046177_0032	0
13_049618_0011	0
CE2_R_15_2040	0
CE2_R_15_3082	0
CE2_R_15_1046	0
CE2_R_15_2048	0
CE2_R_15_3114	0
13_046177_0029	0
CE3_R_17_5012	0
13_012699_0013	0
13_013953_0040	0
13_065549_0016	0
CE2_R_15_2044	0
13_059047_0018	0
13_047994_0030	0
CE2_R_15_1072	0
CE_R_15_0232	0
CE2_R_15_3094	0
CE3_R_15_4140	0
CE_R_15_0212	0
CE_R_15_0228	0
CE3_R_15_5062	0
13_064828_0027	0
13_031396_0020	0
CE3_R_17_4028	0
13_033780_0012	0
13_013953_0037	0
13_013953_0039	0
CE_R_15_0206	0
13_051674_0024	0
CE_R_15_0234	0
13_023030_0027	0
13_064028_0023	0
13_065992_0017	0
13_065463_0020	0
13_018135_0010	0
CE_R_15_0166	0
CE3_R_15_4162	0
CE2_R_15_1054	0
CE3_R_15_4192	0
CE2_R_15_3116	0
13_012276_0021	0
13_012276_0024	0
13_012696_0027	0
13_059047_0020	0
13_062342_0015	0
13_020632_0021	0
CE3_R_17_4034	0
CE2_R_17_3028	0
CE2_R_17_3036	0
13_048018_0018	0
13_048032_0019	0
13_017554_0015	0
13_024530_0028	0
13_020697_0006	0
13_019021_0010	0
13_064884_0037	0
13_045259_0026	0
CE3_R_15_4160	0
13_047516_0018	0
13_043577_0021	0
CE3_R_17_4062	0
13_043601_0021	0
13_019730_0021	0
13_019744_0016	0
13_030931_0021	0
13_048032_0023	0
CE_R_15_0228_1	0
13_045245_0021	0
13_045685_0022	0
13_045720_0019	0
13_045720_0023	0
CE3_R_17_4024	0
13_026540_0005	0
13_013504_0009	0
CE3_R_15_4152	0
13_043615_0016	0
13_066058_0015	0
13_064028_0022	0
13_028417_0007	0
13_018122_0021	0
CE3_R_15_4136	0
13_016430_0014	0
CE_R_15_0226	0
13_027524_0020	0
13_061123_0035	0
13_065549_0014	0
13_039392_0020	0
13_020683_0018	0
13_015548_0011	0
13_064884_0034	0
13_065463_0019	0
13_027106_0027	0
13_068248_0030	0
CE3_R_15_5036	0
CE_R_15_0266	0
CE3_R_15_5052	0
13_074066_0003	0
13_020661_0012	0
13_014767_0025	0
13_014767_0026	0
13_014793_0042	0
13_014793_0043	0
13_014793_0044	0
CE3_R_14_5008	0
CI_8303	0
CI_8304	0
CI_8305	0
CI_8306	0
CI_8307	0
CI_8309	0
CI_8311	0
CI_8312	0
CI_8323	0
CI_8324	0
CI_8325	0
CI_8326	0
CI_8327	0
CI_8463	0
CI_8464	0
CI_8465	0
CI_8466	0
CI_8467	0
CI_8473	0
CI_8474	0
CI_8475	0
CI_8476	0
CI_8477	0
CI_8874	0
CI_8875	0
CI_8876	0
CI_8877	0
CI_8878	0
CI_8879	0
CI_8880	0
CI_8881	0
CI_8882	0
CI_8883	0
CI_8884	0
CI_8885	0
CI_8886	0
CI_8887	0
CI_8888	0
CI_9696	0
CI_9697	0
CI_9698	0
CI_9699	0
CI_9700	0
CI_9706	0
CI_9707	0
CI_9708	0
CI_9709	0
CI_9710	0
CI_9711	0
CI_9712	0
CI_9713	0
CI_9714	0
CI_9715	0
CE_R_14_0034	0
13_083026_0016	0
CE2_R_14_2036	0
CE_R_14_0110	0
CE2_R_14_3058	0
13_015975_0012	0
13_082198_0017	0
CE_R_14_0066	0
CE_R_14_0124	0
CI_8594	0
CI_8685	0
CI_8688	0
CI_8689	0
CI_8705	0
CI_8708	0
CI_8333	0
CI_8334	0
CI_8335	0
CI_8336	0
CI_8337	0
CI_8490	0
CI_8493	0
CI_8494	0
CI_8629	0
CI_8911	0
CI_8913	0
CI_8707	0
13_009801_0010	0
13_011696_0007	0
13_014793_0034	0
13_014793_0038	0
13_014899_0010	0
13_016090_0013	0
13_082198_0015	0
13_082236_0023	0
13_082699_0026	0
13_082743_0015	0
13_085103_0027	0
CE_R_14_0026	0
CE_R_14_0096	0
CE3_R_14_4004	0
CE3_R_14_4036	0
CI_8313	0
CI_8314	0
CI_8315	0
CI_8316	0
CI_8317	0
CI_8328	0
CI_8330	0
CI_8331	0
CI_8904	0
CI_8905	0
CI_8906	0
CI_8907	0
CI_8908	0
CI_8914	0
CI_8915	0
CI_8916	0
CI_8917	0
CI_8918	0
13_006404_0012	0
12_099382_0016	0
CE2_R_14_1010	0
CI_8627	0
CI_8628	0
13_082699_0030	0
CE_R_14_0042	0
CE3_R_14_5018	0
CI_8691	0
13_082277_0008	0
13_084182_0029	0
13_084182_0030	0
CE_R_14_0062	0
CE2_R_14_2034	0
CE2_R_14_3028	0
CE2_R_14_3030	0
12_107607_0013	0
CE_R_14_0098	0
CE_R_14_0106	0
CI_8668	0
CI_8671	0
CE3_R_14_4016	0
13_004816_0018	0
13_082760_0039	0
13_083026_0015	0
13_086318_0022	0
13_082198_0016	0
13_082236_0029	0
13_014767_0028	0
13_014793_0037	0
13_082236_0022	0
12_109608_0020	0
CE3_R_14_5016	0
CE2_R_14_3036	0
13_005243_0009	0
13_014309_0018	0
CE3_R_14_4030	0
CE_R_13_0231	0
13_082236_0019	0
13_085157_0010	0
CE_R_14_0078	0
CE_R_14_0082	0
13_011734_0007	0
CE_R_14_0104	0
13_014309_0017	0
13_013953_0051	0
13_082699_0025	0
13_004829_0014	0
13_082743_0016	0
CE2_R_14_3084	0
13_084721_0008	0
13_089035_0021	0
CE_R_14_0040	0
13_009133_0043	0
13_014793_0041	0
12_097455_0031	0
13_010794_0017	0
CE3_R_14_4064	0
CI_8298	0
CI_8299	0
CI_8300	0
CI_8301	0
CI_8302	0
CI_8308	0
CI_8310	0
CI_8329	0
CI_8332	0
CI_8495	0
CI_8670	0
CI_8889	0
CI_8890	0
CI_8891	0
CI_8892	0
CI_8893	0
CI_8894	0
CI_8895	0
CI_8896	0
CI_8897	0
CI_8898	0
CI_8899	0
CI_8900	0
CI_8901	0
CI_8902	0
CI_8903	0
CI_8909	0
CI_8910	0
CI_8912	0
CI_9569	0
CI_9570	0
CI_9571	0
CI_9572	0
CI_9573	0
CI_9585	0
CI_9586	0
CI_9587	0
CI_9588	0
CI_9589	0
CI_9590	0
CI_9591	0
CI_9592	0
CI_9598	0
CI_9599	0
CI_9600	0
CI_9601	0
CI_9602	0
CI_9663	0
CI_9664	0
CI_9665	0
CI_9666	0
CI_9667	0
CI_9673	0
CI_9674	0
CI_9675	0
CI_9676	0
CI_9677	0
CI_9688	0
CI_9689	0
CI_9691	0
CI_9692	0
CI_9693	0
CI_9694	0
CI_9695	0
CI_9701	0
CI_9702	0
CI_9703	0
CI_9704	0
CI_9705	0
CI_9720	0
CI_9584	0
CI_9583	0
CI_9658	0
CI_9659	0
CI_9660	0
CI_9661	0
CI_9662	0
CI_9668	0
CI_9669	0
CI_9670	0
CI_9671	0
CI_9672	0
CI_9678	0
CI_9679	0
CI_9680	0
CI_9681	0
CI_9682	0
CI_9683	0
CI_9684	0
CI_9685	0
CI_9686	0
CI_9687	0
CE_R_14_0128	0
CI_8338	0
CI_8339	0
CI_8468	0
CI_8469	0
CI_8470	0
CI_8471	0
CI_8472	0
13_014309_0016	0
13_014647_0002	0
13_082731_0011	0
13_086403_0016	0
13_086646_0024	0
13_089027_0022	0
CE_R_14_0108	0
CE_R_14_0112	0
CE3_R_14_4014	0
CE3_R_14_4062	0
13_012562_0015	0
13_014767_0024	0
13_014793_0039	0
13_084658_0008	0
13_089035_0022	0
CE2_R_13_3134	0
CE2_R_14_2024	0
CE2_R_14_3008	0
13_014793_0045	0
CE_R_14_0090	0
CE3_R_14_4024	0
CI_8319	0
CI_8320	0
CI_8322	0
13_014793_0035	0
CE_R_14_0016	0
13_009111_0027	0
CE_R_14_0084	0
CE2_R_14_1004	0
13_086646_0026	0
CE2_R_14_2048	0
13_082699_0028	0
CE2_R_14_1016	0
CE3_R_14_4050	0
13_009777_0027	0
12_099382_0015	0
CE_R_14_0086	0
13_009777_0024	0
13_014793_0036	0
13_082722_0002	0
CE2_R_14_2040	0
13_014767_0027	0
12_107625_0010	0
CI_8667	0
CI_8669	0
CI_8595	0
CI_8597	0
13_009133_0039	0
CE_R_14_0004	0
CE2_R_14_3046	0
CE2_R_14_3070	0
CE2_R_14_3080	0
CE3_R_14_4068	0
CE2_R_14_3006	0
13_082699_0029	0
13_086668_0014	0
CE_R_14_0054	0
CE_R_14_0092	0
CE_R_14_0100	0
CE_R_14_0120	0
CE2_R_14_3072	0
CE3_R_14_5010	0
CE_R_14_0052	0
CE2_R_14_3002	0
CE3_R_14_4038	0
CE3_R_14_4042	0
CE2_R_14_3056	0
CI_8596	0
CI_8622	0
CI_8623	0
CI_8624	0
CI_8625	0
CE2_R_14_1026	0
CE2_R_14_3032	0
12_099715_0004	0
13_082273_0005	0
13_084655_0023	0
13_086646_0023	0
13_086668_0013	0
12_107667_0006	0
CE3_R_14_5002	0
13_012206_0008	0
12_108271_0016	0
13_086676_0010	0
13_084655_0021	0
CE_R_14_0122	0
13_014309_0015	0
13_012206_0009	0
CI_8626	0
13_082731_0012	0
13_082743_0014	0
CE2_R_14_3088	0
13_008301_0017	0
13_008301_0020	0
13_008289_0021	0
CE_R_13_0233	0
CE_R2_13_0143_2	0
CE2_R_14_3026	0
13_014309_0014	0
CE_R_13_0227	0
13_081574_0020	0
CI_9574	0
CI_9575	0
CI_9576	0
CI_9577	0
CI_9578	0
CI_9579	0
CI_9580	0
CI_9581	0
CI_9582	0
CI_9593	0
CI_9594	0
CI_9595	0
CI_9596	0
CI_9597	0
CI_9603	0
CI_9604	0
CI_9605	0
CI_9606	0
CI_9607	0
CI_9608	0
CI_9609	0
CI_9610	0
CI_9611	0
CI_9612	0
13_008404_0013	0
CE3_R_14_4070	0
CI_8593	0
CI_8630	0
CI_8657	0
CI_8660	0
CI_8661	0
CI_8676	0
CI_8683	0
CI_8684	0
CI_8686	0
CI_8699	0
CI_8700	0
CI_8703	0
CI_8704	0
CI_9690	0
CI_9716	0
CI_9717	0
CI_9718	0
CI_9719	0
CI_8544	0
CI_8545	0
13_082198_0014	0
13_083026_0014	0
CE2_R_14_2032	0
13_016090_0014	0
13_086169_0002	0
CE2_R_14_3064	0
13_014191_0002	0
CE3_R_14_5014	0
13_082699_0027	0
CE_R_14_0010	0
CE2_R_14_1042	0
13_014793_0040	0
13_005198_0007	0
13_006317_0009	0
13_012689_0020	0
CE_M_12_2000	0
CE_M_12_2001	0
CE_M_12_2002	0
CE_M_12_2003	0
CE_M_12_3000	0
CE_M_12_3001	0
CE_M_12_3002	0
CE_M_12_3003	0
CE_M_12_3004	0
CE_M_12_3005	0
CE_M_12_3006	0
CE_M_12_3007	0
CE_M_12_2005	0
CE_M_12_2006	0
CE_M_12_2007	0
CE_M_12_2008	0
CE_M_12_2009	0
CE_M_12_2010	0
CE_M_12_2011	0
CE_M_12_3008	0
CE_M_12_3009	0
CE_M_12_3010	0
CE_M_12_3011	0
CE_M_12_2012	0
CE_M_12_2013	0
CE_M_12_2014	0
CE_M_12_2015	0
CE_M_12_2016	0
