id	Project	Year	Date.num	Province	Region	Source	Sample type	CGF	eCGF	eCGF_100	eCGF95	MLST-ST	MLST-CC
08_0090	FNC	2007	39272	ON	Central	Chicken	Undefined	882.001	39	0882.001.001	882.001	3520	ST-45 complex
08_0091	FNC	2007	39272	ON	Central	Chicken	Undefined	882.001	39	0882.001.001	882.001	3520	ST-45 complex
13_029917_0010	MBS	2013	41411	QC	East	Chicken	Breast	882.001	39	0882.001.001	882.001	3520	ST-45 complex
19_05555	FNC	2019	43655	AB	West	Human	Stool	531.001	38	0531.001.001	531.001	137	ST-45 complex
18_8248	FNC	2018	43368	AB	West	Human	Stool	882.005	39	0882.005.004	882.005	137	ST-45 complex
19_06351	FNC	2019	43692	QC	East	Human	Stool	904.002	40	0904.002.002	904.002	137	ST-45 complex
13_001619_0010	MBS	2013	41281	AB	West	Chicken	Fecal	904.002	39	0904.002.002	904.002	137	ST-45 complex
18_2049	FNC	2018	43181	BC	West	Human	Stool	922.001	40	0922.001.003	922.001	2109	ST-45 complex
08_4695	FNC	2008	39637	ON	Central	Human	Stool	922.001	40	0922.001.001	922.001	2109	ST-45 complex
19_04873	FNC	2019	43627	AB	West	Human	Stool	Undefined	37	Undefined	Undefined	2109	ST-45 complex
18_6587	FNC	2018	43321	AB	West	Human	Stool	922.001	40	0922.001.002	922.001	2109	ST-45 complex
18_2924	FNC	2018	43214	AB	West	Human	Stool	922.001	40	0922.001.002	922.001	2109	ST-45 complex
CA10SH18599021401	CIPARS	2018	43290	AB	West	Turkey	Fecal	957.001	40	0957.001.001	957.001	45	ST-45 complex
CA10SH18599027101	CIPARS	2018	43305	ON	Central	Turkey	Fecal	957.001	39	0957.001.001	957.001	45	ST-45 complex
CA10SH18599023801	CIPARS	2018	43297	BC	West	Turkey	Fecal	957.001	40	0957.001.001	957.001	45	ST-45 complex
CA10SH18599026501	CIPARS	2018	43306	BC	West	Turkey	Fecal	957.001	40	0957.001.001	957.001	45	ST-45 complex
18_8519	FNC	2018	43376	BC	West	Human	Stool	957.001	40	0957.001.001	957.001	45	ST-45 complex
06_7631	FNC	2006	39058	ON	Central	Human	Stool	957.001	40	0957.001.001	957.001	45	ST-45 complex
13_028421_0006	MBS	2013	41375	ON	Central	Chicken	Carcass	949.006	40	0949.006.004	949.006	-	-
13_028416_0014	MBS	2013	41375	ON	Central	Chicken	Fecal	949.006	40	0949.006.004	949.006	-	-
13_087709_0029	MBS	2013	41590	Undefined	Central	Chicken	Carcass	957.001	39	0957.001.004	957.001	45	ST-45 complex
13_087709_0036	MBS	2013	41591	BC	West	Chicken	Breast	957.001	40	0957.001.006	957.001	45	ST-45 complex
18_6863	FNC	2018	43328	AB	West	Human	Stool	933.004	40	0933.004.002	933.004	2854	ST-45 complex
18_6864	FNC	2018	43328	AB	West	Human	Stool	933.004	40	0933.004.002	933.004	2854	ST-45 complex
13_087681_0025	MBS	2013	41590	BC	West	Chicken	Fecal	932.003	39	0932.003.003	932.003	45	ST-45 complex
13_008750_0014	MBS	2013	Undefined	QC	East	Chicken	Carcass	960.003	40	0960.003.002	960.003	45	ST-45 complex
13_013953_0037	MBS	2013	41324	ON	Central	Chicken	Carcass	960.003	40	0960.003.002	960.003	45	ST-45 complex
13_013953_0039	MBS	2013	41323	ON	Central	Chicken	Carcass	960.003	40	0960.003.002	960.003	45	ST-45 complex
13_014793_0035	MBS	2013	41326	ON	Central	Chicken	Carcass	960.003	40	0960.003.002	960.003	45	ST-45 complex
13_032238_0026	MBS	2013	41419	ON	Central	Chicken	Thigh	960.003	40	0960.003.002	960.003	45	ST-45 complex
06_2865	FNC	2005	38621	ON	Central	Chicken	Undefined	960.003	40	0960.003.002	960.003	45	ST-45 complex
13_092548_0012	MBS	2013	41598	ON	Central	Chicken	Fecal	960.003	40	0960.003.002	960.003	45	ST-45 complex
07_7315	FNC	2007	39188	ON	Central	Chicken	Undefined	893.005	40	0893.005.001	893.005	45	ST-45 complex
13_095310_0025	MBS	2013	41606	BC	West	Chicken	Breast	960.003	40	0960.003.002	960.003	45	ST-45 complex
CA10SH18599013101	CIPARS	2018	43221	AB	West	Turkey	Fecal	960.004	40	0960.004.001	960.004	9218	#N/A
18_4975	FNC	2018	43285	AB	West	Human	Stool	960.004	40	0960.004.001	960.004	9218	#N/A
13_090681_0021	MBS	2013	41590	QC	East	Chicken	Carcass	960.003	40	0960.003.002	960.003	45	ST-45 complex
19_05677	FNC	2019	43657	QC	East	Human	Stool	960.003	40	0960.003.002	960.003	45	ST-45 complex
CA10SH18599006101	CIPARS	2018	43167	ON	Central	Turkey	Fecal	960.003	40	0960.003.002	960.003	45	ST-45 complex
13_033780_0013	MBS	2013	41395	AB	West	Chicken	Thigh	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_092748_0014	MBS	2013	41598	AB	West	Chicken	Carcass	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_092548_0013	MBS	2013	41598	AB	West	Chicken	Fecal	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_096125_0011	MBS	2013	41610	SK	West	Chicken	Thigh	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_096519_0007	MBS	2013	41611	Undefined	Central	Chicken	Thigh	904.004	40	0904.004.003	904.004	45	ST-45 complex
13_097034_0015	MBS	2013	41612	AB	West	Chicken	Thigh	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_092737_0016	MBS	2013	41598	AB	West	Chicken	Thigh	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_024553_0019	MBS	2013	41360	ON	Central	Chicken	Thigh	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_024530_0025	MBS	2013	41391	ON	Central	Chicken	Fecal	933.008	40	0933.008.001	933.008	45	ST-45 complex
12_099382_0013	MBS	2012	41234	NF	Atlantic	Chicken	Thigh	926.005	39	0926.005.003	926.005	45	ST-45 complex
12_099807_0033	MBS	2012	41236	NF	Atlantic	Chicken	Breast	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_016966_0011	MBS	2013	41360	Undefined	Atlantic	Chicken	Fecal	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_016974_0014	MBS	2013	41360	Undefined	Atlantic	Chicken	Breast	933.008	40	0933.008.001	933.008	45	ST-45 complex
12_107625_0010	MBS	2012	41256	BC	West	Chicken	Fecal	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_016974_0016	MBS	2013	41360	Undefined	Atlantic	Chicken	Carcass	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_042625_0018	MBS	2013	41428	Undefined	Atlantic	Chicken	Breast	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_042625_0016	MBS	2013	41428	Undefined	Atlantic	Chicken	Thigh	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_031900_0013	MBS	2013	41388	QC	East	Chicken	Breast	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_042604_0019	MBS	2013	41428	Undefined	Atlantic	Chicken	Fecal	904.004	40	0904.004.003	904.004	45	ST-45 complex
13_002964_0020	MBS	2013	41284	Undefined	Atlantic	Chicken	Fecal	933.008	40	0933.008.001	933.008	45	ST-45 complex
13_082722_0002	MBS	2013	41563	Undefined	Atlantic	Chicken	Carcass	933.008	40	0933.008.001	933.008	45	ST-45 complex
17_2905	FNC	2017	42859	ON	Central	Human	Stool	933.004	40	0933.004.002	933.004	408	ST-45 complex
17_2906	FNC	2017	42859	ON	Central	Human	Stool	933.004	40	0933.004.002	933.004	408	ST-45 complex
18_4964	FNC	2018	43285	AB	West	Human	Stool	933.004	40	0933.004.002	933.004	-	-
17_4597	FNC	2017	42923	ON	Central	Human	Stool	933.004	40	0933.004.002	933.004	408	ST-45 complex
08_4806	FNC	2008	39639	ON	Central	Human	Stool	933.004	40	0933.004.002	933.004	45	ST-45 complex
06_7585	FNC	2006	38923	ON	Central	Cattle	Undefined	933.004	40	0933.004.002	933.004	45	ST-45 complex
13_076623_0016	MBS	2013	41543	ON	Central	Chicken	Carcass	891.003	40	0891.003.003	891.003	45	ST-45 complex
13_076612_0015	MBS	2013	41555	ON	Central	Chicken	Breast	891.003	40	0891.003.003	891.003	45	ST-45 complex
13_074844_0017	MBS	2013	41537	ON	Central	Chicken	Fecal	891.003	40	0891.003.003	891.003	45	ST-45 complex
12_102707_0011	MBS	2012	41249	BC	West	Chicken	Carcass	891.003	40	0891.003.003	891.003	45	ST-45 complex
17_5491	FNC	2017	42956	ON	Central	Human	Stool	891.003	40	0891.003.003	891.003	45	ST-45 complex
07_7319	FNC	2007	39216	ON	Central	Chicken	Undefined	891.003	40	0891.003.003	891.003	45	ST-45 complex
13_086646_0026	MBS	2013	41577	AB	West	Chicken	Fecal	891.003	40	0891.003.003	891.003	45	ST-45 complex
08_0100	FNC	2007	39286	ON	Central	Swine	Undefined	891.003	40	0891.003.003	891.003	45	ST-45 complex
08_0096	FNC	2007	39279	ON	Central	Chicken	Undefined	891.003	40	0891.003.003	891.003	45	ST-45 complex
07_3508	FNC	2007	39274	ON	Central	Human	Stool	891.003	40	0891.003.003	891.003	45	ST-45 complex
08_4459	FNC	2008	39632	ON	Central	Human	Stool	891.003	40	0891.003.003	891.003	45	ST-45 complex
17_5228	FNC	2017	42942	ON	Central	Human	Stool	891.003	40	0891.003.003	891.003	45	ST-45 complex
08_1707	FNC	2007	39335	ON	Central	Chicken	Undefined	891.003	40	0891.003.003	891.003	45	ST-45 complex
17_4596	FNC	2017	42923	ON	Central	Human	Stool	891.003	40	0891.003.003	891.003	45	ST-45 complex
19_05672	FNC	2019	43655	QC	East	Human	Stool	891.003	40	0891.003.003	891.003	45	ST-45 complex
19_05895	FNC	2019	43666	QC	East	Human	Stool	891.003	40	0891.003.003	891.003	45	ST-45 complex
08_1706	FNC	2007	39329	ON	Central	Chicken	Undefined	904.004	40	0904.004.004	904.004	766	ST-45 complex
06_5176	FNC	2006	38954	ON	Central	Human	Stool	933.004	40	0933.004.002	933.004	-	-
13_017554_0016	MBS	2013	41337	BC	West	Chicken	Fecal	894.001	39	0894.001.003	894.001	45	ST-45 complex
13_082699_0028	MBS	2013	41562	BC	West	Chicken	Fecal	894.001	39	0894.001.002	894.001	45	ST-45 complex
13_082743_0016	MBS	2013	41563	BC	West	Chicken	Carcass	894.001	39	0894.001.002	894.001	45	ST-45 complex
13_034209_0012	MBS	2013	41395	BC	West	Chicken	Thigh	894.001	39	0894.001.002	894.001	45	ST-45 complex
13_002531_0022	MBS	2013	41283	BC	West	Chicken	Fecal	894.001	39	0894.001.002	894.001	45	ST-45 complex
13_001961_0009	MBS	2013	41282	BC	West	Chicken	Fecal	894.001	39	0894.001.002	894.001	45	ST-45 complex
13_002550_0015	MBS	2013	41283	BC	West	Chicken	Breast	894.001	39	0894.001.003	894.001	45	ST-45 complex
12_101413_0004	MBS	2012	41243	BC	West	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18599005301	CIPARS	2018	43159	ON	Central	Turkey	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18599007301	CIPARS	2018	43172	ON	Central	Turkey	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18599009301	CIPARS	2018	43186	ON	Central	Turkey	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_1724	FNC	2007	39391	ON	Central	Chicken	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
12_108717_0013	MBS	2012	41260	QC	East	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
12_108705_0015	MBS	2012	41267	QC	East	Chicken	Thigh	926.002	39	0926.002.001	926.002	45	ST-45 complex
12_108687_0020	MBS	2012	41260	QC	East	Chicken	Fecal	904.002	40	0904.002.002	904.002	45	ST-45 complex
07_3853	FNC	2007	39283	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
06_2862	FNC	2005	38607	ON	Central	Chicken	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_5176	FNC	2008	39652	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_003019_0015	MBS	2013	41284	BC	West	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_059634_0011	MBS	2013	41515	ON	Central	Chicken	Carcass	926.002	39	0926.002.001	926.002	45	ST-45 complex
12_099525_0003	MBS	2012	41234	ON	Central	Chicken	Thigh	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_046177_0035	MBS	2013	41438	ON	Central	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
12_099296_0030	MBS	2012	41240	ON	Central	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
18_5854	FNC	2018	43301	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
19_06841	FNC	2019	43690	QC	East	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_060689_0014	MBS	2013	41517	QC	East	Chicken	Carcass	926.002	39	0926.002.001	926.002	45	ST-45 complex
13_074139_0023	MBS	2013	41534	ON	Central	Chicken	Thigh	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4699	FNC	2008	39637	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4698	FNC	2008	39637	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4603	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4477	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.009	926.002	45	ST-45 complex
08_4473	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4472	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4474	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4468	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4467	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4466	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4461	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4460	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.009	926.002	45	ST-45 complex
08_4456	FNC	2008	39626	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4469	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4462	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4697	FNC	2008	39637	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4464	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4470	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4475	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4463	FNC	2008	39632	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_4700	FNC	2008	39637	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_032238_0027	MBS	2013	41390	QC	East	Chicken	Breast	926.002	39	0926.002.001	926.002	45	ST-45 complex
13_087034_0012	MBS	2013	41586	QC	East	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_087116_0013	MBS	2013	41586	BC	West	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_087109_0009	MBS	2013	41586	QC	East	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
19_06096	FNC	2019	43670	QC	East	Human	Stool	926.002	39	0926.002.001	926.002	45	ST-45 complex
18_4497	FNC	2018	43270	AB	West	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_023980_0002	MBS	2013	41390	ON	Central	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_023676_0021	MBS	2013	41389	QC	East	Chicken	Breast	926.002	39	0926.002.009	926.002	45	ST-45 complex
13_076210_0014	MBS	2013	41542	ON	Central	Chicken	Carcass	926.002	39	0926.002.001	926.002	-	-
13_063992_0032	MBS	2013	41500	QC	East	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_087681_0027	MBS	2013	41590	ON	Central	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_072399_0009	MBS	2013	41529	ON	Central	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_071934_0017	MBS	2013	41527	BC	West	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_063992_0034	MBS	2013	41498	ON	Central	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
19_06047	FNC	2019	43677	AB	West	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_062347_0013	MBS	2013	41493	Undefined	Atlantic	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_046941_0021	MBS	2013	41472	ON	Central	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_008301_0016	MBS	2013	Undefined	ON	Central	Chicken	Carcass	926.002	40	0926.002.009	926.002	45	ST-45 complex
17_5404	FNC	2017	42951	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_003019_0018	MBS	2013	41284	NS	Atlantic	Chicken	Thigh	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_095366_0004	MBS	2013	41606	QC	East	Chicken	Thigh	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18588028801	CIPARS	2018	43251	AB	West	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18599026001	CIPARS	2018	43306	BC	West	Turkey	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18599024001	CIPARS	2018	43297	BC	West	Turkey	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18588027601	CIPARS	2018	43249	AB	West	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
18_4829	FNC	2018	43279	AB	West	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18599021201	CIPARS	2018	43285	ON	Central	Turkey	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
CA10SH18599018001	CIPARS	2018	43257	BC	West	Turkey	Fecal	926.002	39	0926.002.001	926.002	45	ST-45 complex
18_6032	FNC	2018	43306	AB	West	Human	Stool	926.002	40	0926.002.009	926.002	45	ST-45 complex
19_05553	FNC	2019	43656	AB	West	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
18_5723	FNC	2018	43299	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
19_06241	FNC	2019	43674	QC	East	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
19_05891	FNC	2019	43661	QC	East	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
12_105140_0029	MBS	2012	41256	Undefined	Undefined	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_022541_0019	MBS	2013	41384	ON	Central	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_021649_0021	MBS	2013	41351	ON	Central	Chicken	Fecal	926.002	39	0926.002.001	926.002	45	ST-45 complex
13_094614_0002	MBS	2013	41605	ON	Central	Chicken	Breast	926.002	39	0926.002.001	926.002	45	ST-45 complex
13_098239_0022	MBS	2013	41617	ON	Central	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_064884_0025	MBS	2013	41501	ON	Central	Chicken	Thigh	926.002	39	0926.002.001	926.002	45	ST-45 complex
13_079145_0017	MBS	2013	41551	Undefined	Central	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_090984_0014	MBS	2013	41592	Undefined	Central	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_075572_0021	MBS	2013	41541	Undefined	Central	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_076612_0016	MBS	2013	41555	Undefined	Central	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_075611_0011	MBS	2013	41541	Undefined	Central	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
12_109216_0016	MBS	2012	41262	Undefined	Central	Chicken	Fecal	926.002	40	0926.002.009	926.002	45	ST-45 complex
13_019730_0020	MBS	2013	41344	Undefined	Central	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
12_103572_0014	MBS	2012	41250	Undefined	Central	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_098239_0025	MBS	2013	41617	BC	West	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_098640_0016	MBS	2013	41619	BC	West	Chicken	Thigh	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_086668_0014	MBS	2013	41577	AB	West	Chicken	Breast	926.002	40	0926.002.001	926.002	-	-
13_101167_0004	MBS	2013	41626	AB	West	Chicken	Breast	926.002	40	0926.002.001	926.002	-	-
13_050464_0017	MBS	2013	41453	AB	West	Chicken	Fecal	926.002	40	0926.002.001	926.002	-	-
13_060215_0030	MBS	2013	41485	Undefined	Atlantic	Chicken	Thigh	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_078698_0021	MBS	2013	41550	QC	East	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_060285_0021	MBS	2013	41486	QC	East	Chicken	Carcass	926.002	39	0926.002.001	926.002	45	ST-45 complex
13_078767_0019	MBS	2013	41558	QC	East	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_060215_0034	MBS	2013	41484	QC	East	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
17_5402	FNC	2017	42951	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
07_3647	FNC	2007	39276	ON	Central	Human	Stool	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_0094	FNC	2007	39279	ON	Central	Chicken	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_0098	FNC	2007	39279	ON	Central	Chicken	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_6877	FNC	2008	39698	ON	Central	Human	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_6878	FNC	2008	39699	ON	Central	Human	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_7016	FNC	2008	39703	ON	Central	Human	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_7017	FNC	2008	39708	ON	Central	Human	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
06_2866	FNC	2005	38621	ON	Central	Chicken	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_060689_0011	MBS	2013	41516	QC	East	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_050536_0013	MBS	2013	41472	QC	East	Chicken	Thigh	926.002	40	0926.002.001	926.002	45	ST-45 complex
06_4097	FNC	2006	38740	ON	Central	Chicken	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_1713	FNC	2007	39356	ON	Central	Chicken	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_1701	FNC	2007	39307	ON	Central	Chicken	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
08_6160	FNC	2008	39682	ON	Central	Human	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
07_4076	FNC	2007	39283	ON	Central	Human	Undefined	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_045744_0006	MBS	2013	41436	QC	East	Chicken	Breast	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_076962_0025	MBS	2013	41544	QC	East	Chicken	Fecal	926.002	40	0926.002.001	926.002	45	ST-45 complex
13_076962_0026	MBS	2013	41544	QC	East	Chicken	Fecal	926.002	40	0926.002.009	926.002	45	ST-45 complex
13_095253_0018	MBS	2013	41606	QC	East	Chicken	Fecal	926.002	40	0926.002.009	926.002	45	ST-45 complex
13_077011_0015	MBS	2013	41544	QC	East	Chicken	Carcass	926.002	40	0926.002.001	926.002	45	ST-45 complex
